run_name,pretrain_optimizer,finetune_type,finetune_optimizer,name_suffix,step,tensor_name,matrix_type,matrix_group,tensor_subtype,layer,expert_index,shape_0,shape_1,min_dim,effective_rank,stable_rank
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.15.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,15,1408,2048,1408,1135.2722,108.17118
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.15.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,15,1408,2048,1408,1156.6751,177.28595
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.16.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,16,2048,1408,1408,1205.0658,109.99526
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.16.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,16,1408,2048,1408,1117.2283,126.72584
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.16.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,16,1408,2048,1408,1145.3336,191.6126
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.17.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,17,2048,1408,1408,1173.1603,102.18657
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.17.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,17,1408,2048,1408,1063.2296,88.205495
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.17.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,17,1408,2048,1408,1084.5194,122.99381
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.18.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,18,2048,1408,1408,1186.1196,110.6108
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.18.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,18,1408,2048,1408,1052.4425,59.500123
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.18.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,18,1408,2048,1408,1087.6725,129.69747
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.19.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,19,2048,1408,1408,1192.0332,132.83249
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.19.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,19,1408,2048,1408,1081.8782,93.647379
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.19.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,19,1408,2048,1408,1100.2282,148.04079
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.2.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,2,2048,1408,1408,1193.6596,110.66083
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.2.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,2,1408,2048,1408,1131.868,134.97638
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.2.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,2,1408,2048,1408,1146.2303,160.43877
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.20.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,20,2048,1408,1408,1197.7093,133.75007
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.20.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,20,1408,2048,1408,1055.7465,82.155985
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.20.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,20,1408,2048,1408,1092.9651,168.97561
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.21.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,21,2048,1408,1408,1210.8599,112.13843
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.21.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,21,1408,2048,1408,1123.6258,138.68226
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.21.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,21,1408,2048,1408,1150.2923,221.28677
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.22.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,22,2048,1408,1408,1181.8707,122.84331
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.22.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,22,1408,2048,1408,1105.9801,98.067352
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.22.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,22,1408,2048,1408,1120.221,148.88209
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.23.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,23,2048,1408,1408,1194.6091,73.329568
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.23.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,23,1408,2048,1408,1115.2162,73.060847
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.23.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,23,1408,2048,1408,1141.5811,150.43308
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.24.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,24,2048,1408,1408,1185.5009,119.89968
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.24.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,24,1408,2048,1408,1119.324,93.145059
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.24.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,24,1408,2048,1408,1141.5388,156.22538
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.25.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,25,2048,1408,1408,1185.5216,119.21676
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.25.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,25,1408,2048,1408,1087.9522,74.824901
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.25.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,25,1408,2048,1408,1117.8343,144.21389
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.26.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,26,2048,1408,1408,1192.3239,66.504173
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.26.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,26,1408,2048,1408,1140.2342,116.11315
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.26.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,26,1408,2048,1408,1156.6472,178.99576
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.27.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,27,2048,1408,1408,1196.5851,78.31326
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.27.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,27,1408,2048,1408,1111.5091,69.16099
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.27.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,27,1408,2048,1408,1141.5628,146.86902
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.28.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,28,2048,1408,1408,1201.7785,92.643485
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.28.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,28,1408,2048,1408,1148.6912,93.336743
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.28.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,28,1408,2048,1408,1164.5174,163.24132
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.29.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,29,2048,1408,1408,1205.3708,148.28216
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.29.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,29,1408,2048,1408,1132.8394,55.48607
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.29.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,29,1408,2048,1408,1153.6349,83.47935
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.3.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,3,2048,1408,1408,1208.0488,125.67452
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.3.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,3,1408,2048,1408,1122.412,100.9017
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.3.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,3,1408,2048,1408,1139.9415,144.10779
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.30.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,30,2048,1408,1408,1209.3691,113.74978
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.30.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,30,1408,2048,1408,1096.5847,70.0528
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.30.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,30,1408,2048,1408,1136.3045,154.62734
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.31.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,31,2048,1408,1408,1198.9927,76.277314
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.31.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,31,1408,2048,1408,1115.6208,64.451261
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.31.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,31,1408,2048,1408,1150.99,174.05808
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.32.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,32,2048,1408,1408,1188.6646,99.035751
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.32.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,32,1408,2048,1408,1129.3342,95.788645
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.32.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,32,1408,2048,1408,1152.2307,155.47988
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.33.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,33,2048,1408,1408,1186.8822,100.01726
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.33.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,33,1408,2048,1408,1092.6325,70.416305
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.33.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,33,1408,2048,1408,1119.7561,134.25483
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.34.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,34,2048,1408,1408,1175.251,75.765699
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.34.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,34,1408,2048,1408,1064.1852,49.669037
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.34.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,34,1408,2048,1408,1093.5603,109.3709
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.35.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,35,2048,1408,1408,1194.8384,122.99834
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.35.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,35,1408,2048,1408,1087.5296,97.811363
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.35.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,35,1408,2048,1408,1118.7993,165.69516
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.36.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,36,2048,1408,1408,1178.5881,92.157427
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.36.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,36,1408,2048,1408,1114.722,84.394619
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.36.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,36,1408,2048,1408,1139.2132,132.68324
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.37.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,37,2048,1408,1408,1181.5168,96.636636
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.37.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,37,1408,2048,1408,1074.6489,51.511839
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.37.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,37,1408,2048,1408,1104.4595,104.05802
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.38.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,38,2048,1408,1408,1192.0492,105.69582
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.38.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,38,1408,2048,1408,1134.0272,82.908175
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.38.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,38,1408,2048,1408,1157.2209,162.08922
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.39.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,39,2048,1408,1408,1197.7529,115.36305
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.39.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,39,1408,2048,1408,1107.85,84.224796
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.39.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,39,1408,2048,1408,1140.9022,130.78726
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.4.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,4,2048,1408,1408,1201.8668,134.80595
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.4.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,4,1408,2048,1408,1142.1221,118.54382
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.4.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,4,1408,2048,1408,1161.1071,196.39456
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.40.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,40,2048,1408,1408,1193.6149,126.25384
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.40.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,40,1408,2048,1408,1127.2275,109.34936
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.40.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,40,1408,2048,1408,1142.2647,176.8716
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.41.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,41,2048,1408,1408,1207.3248,90.894903
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.41.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,41,1408,2048,1408,1094.0897,88.325804
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.41.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,41,1408,2048,1408,1137.6189,194.96793
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.42.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,42,2048,1408,1408,1191.691,126.06322
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.42.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,42,1408,2048,1408,1136.8381,91.90159
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.42.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,42,1408,2048,1408,1157.8359,163.35168
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.43.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,43,2048,1408,1408,1192.9578,113.77162
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.43.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,43,1408,2048,1408,1115.2203,85.087262
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.43.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,43,1408,2048,1408,1138.8546,168.7384
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.44.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,44,2048,1408,1408,1196.2302,133.70783
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.44.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,44,1408,2048,1408,1098.4145,96.460371
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.44.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,44,1408,2048,1408,1127.3683,172.47577
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.45.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,45,2048,1408,1408,1170.4538,28.30194
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.45.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,45,1408,2048,1408,1083.545,43.33693
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.45.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,45,1408,2048,1408,1101.8456,76.393685
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.46.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,46,2048,1408,1408,1197.4994,140.33416
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.46.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,46,1408,2048,1408,1138.4604,79.377055
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.46.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,46,1408,2048,1408,1154.7837,168.86124
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.47.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,47,2048,1408,1408,1193.0628,132.90226
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.47.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,47,1408,2048,1408,1072.7894,103.55678
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.47.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,47,1408,2048,1408,1099.1401,171.84232
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.48.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,48,2048,1408,1408,1204.4682,112.22755
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.48.gate_proj.weight,moe_gate_proj,moe_ffn,gate_proj,1,48,1408,2048,1408,1133.4151,66.809884
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.48.up_proj.weight,moe_up_proj,moe_ffn,up_proj,1,48,1408,2048,1408,1159.7236,178.69466
adam_ckpt_driving_fullft_muon,adam,full,muon,,200,model.layers.1.mlp.experts.49.down_proj.weight,moe_down_proj,moe_ffn,down_proj,1,49,2048,1408,1408,1191.4141,148.13094
